date,regional_risk,risk_category,sync_stress,compression_agree,volatility_cohere,price_sync,avg_compression,stressed_azs,event_flag
2025-09-01,10.834113088449826,Low,0.0,0.0,90.97222222222223,34.57689743794183,0.2625272331154688,0.0,0
2025-09-02,21.967224866470914,Moderate,26.620370370370367,0.0,93.75,16.235975736162278,0.20724400871459558,0.7986111111111112,0
2025-09-03,24.896071424956727,Moderate,33.33333333333333,0.0,95.8041958041958,5.333814750844057,-0.058412176059233406,1.0,0
2025-09-04,35.179301774758976,Moderate,33.33333333333333,0.0,93.00699300699301,5.265805781822037,-0.11874400109694287,1.0,1
2025-09-05,34.8714836428374,Moderate,33.33333333333333,0.0,93.00699300699301,8.278170564633006,-0.11819552996023651,1.0,1
2025-09-06,32.20568112787562,Moderate,26.8065268065268,0.0,93.7062937062937,11.397185704652502,-0.1245029480323591,0.8041958041958042,1
2025-09-07,22.397731177531874,Moderate,0.0,0.0,93.00699300699301,16.349028551021586,-0.14177978883861256,0.0,1
2025-09-08,20.286566109087197,Low,0.0,0.0,92.80575539568345,25.114307875131683,-0.17632952461560095,0.0,1
2025-09-09,20.34682168587256,Low,0.0,0.0,92.3076923076923,27.184463793955047,-0.108048813931167,0.0,1
2025-09-10,9.67208956617796,Low,0.0,0.0,95.1048951048951,27.08686520480479,-0.04662004662004679,0.0,1
2025-09-11,11.050748704569576,Low,0.0,0.0,92.3076923076923,27.256121894383767,-0.05073358014534534,0.0,0
2025-09-12,10.852378787484522,Low,0.0,0.0,93.74280298228476,27.26035278746074,-0.089949266419854,0.0,0
2025-09-13,11.410883046821322,Low,0.0,0.0,93.05555555555556,26.17711724420509,-0.055010893246187215,0.0,0
2025-09-14,11.39166565837105,Low,0.0,0.0,95.23096378612884,24.206137800095277,-0.05528322440087229,0.0,0
2025-09-15,11.795036124753748,Low,0.0,0.0,92.36111111111111,23.45486751063243,-0.03431372549019617,0.0,0
2025-09-16,11.78893325544196,Low,0.0,0.0,94.44444444444444,21.493837380220928,0.012254901960784374,0.0,0
2025-09-17,11.207387999037,Low,0.0,0.0,93.7062937062937,27.738268645308047,-0.06609077197312417,0.0,0
2025-09-18,10.059908578206922,Low,0.0,0.0,93.05555555555556,40.01774428329025,-0.04847494553376877,0.0,0
2025-09-19,18.80828168499183,Low,0.0,0.0,92.37980720229136,48.63323651423916,0.034041394335511656,0.0,1
2025-09-20,17.084926449976628,Low,0.0,0.0,96.7029622332358,50.66672751536394,0.08415032679738557,0.0,1
2025-09-21,17.098288248502595,Low,0.0,0.0,91.66666666666667,54.237705750268184,-0.10321350762527236,0.0,1
2025-09-22,17.01646725292867,Low,0.0,0.0,92.33700965043852,54.32129876090277,-0.08967503085150115,0.0,1
2025-09-23,17.20604735060493,Low,0.0,0.0,94.4055944055944,50.85053705202005,0.0021938845468251274,0.0,1
2025-09-24,18.123377704420133,Low,0.0,0.0,93.00699300699301,42.96476950728644,-0.06773618538324416,0.0,1
2025-09-25,7.945604304957771,Low,0.0,0.0,93.00699300699301,45.955995891873,-0.0032908268202385678,0.0,1
2025-09-26,7.188504869016509,Low,0.0,0.0,94.4055944055944,53.613374455316894,0.0046620046620047435,0.0,0
2025-09-27,7.419087696363715,Low,0.0,0.0,93.00699300699301,67.58342716360815,0.03290826820238586,0.0,0
2025-09-28,5.036691990592263,Low,0.0,0.0,94.47412520387734,76.26138187497996,0.09680515562868532,0.0,0
2025-09-29,16.075220273190293,Low,0.0,0.0,96.5034965034965,76.20104010369282,-0.010146716029068826,0.0,1
2025-09-30,15.796231408514696,Low,0.0,0.0,97.2027972027972,78.16822204538919,-0.049636637871932725,0.0,1
